CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
IND-03412,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,20.08,331.52,Yes
IND-03413,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),87.59,3754.06,Yes
IND-03414,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,29.34,1894.92,No
IND-03415,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.58,748.37,No
IND-03416,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),37.87,569.08,No
IND-03417,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),70.62,1538.53,Yes
IND-03418,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.58,840.23,Yes
IND-03419,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,58.56,112.31,Yes
IND-03420,Male,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),72.95,883.35,No
IND-03421,Female,1,No,Yes,58,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.21,2780.41,Yes
IND-03422,Female,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,50.99,2609.64,No
IND-03423,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.67,982.71,No
IND-03424,Male,0,No,No,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.78,2263.21,No
IND-03425,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,90.71,2631.08,Yes
IND-03426,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.65,3237.85,No
IND-03427,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,104.27,1762.9,No
IND-03428,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),68.65,206.11,No
IND-03429,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.99,442.97,No
IND-03430,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.71,2106.48,No
IND-03431,Female,0,No,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.8,3662.59,Yes
IND-03432,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.68,4289.96,No
IND-03433,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),29.73,1412.87,No
IND-03434,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.89,397.73,Yes
IND-03435,Female,0,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.33,3036.28,No
IND-03436,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.67,111.74,No
IND-03437,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.06,3068.28,No
IND-03438,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,87.7,3811.93,No
IND-03439,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),27.19,138.52,Yes
IND-03440,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.12,439.71,No
IND-03441,Male,0,No,Yes,56,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),67.48,3298.7,No
IND-03442,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,69.77,1690.04,Yes
IND-03443,Male,1,No,Yes,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,23.53,1263.27,Yes
IND-03444,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.65,4205.82,No
IND-03445,Female,1,No,No,7,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,29.31,203.26,No
IND-03446,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),54.7,3299.37,No
IND-03447,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.22,3209.85,Yes
IND-03448,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,94.32,6431.37,No
IND-03449,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,56.17,3407.27,No
IND-03450,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.3,503.46,Yes
IND-03451,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,96.53,4397.37,Yes
IND-03452,Female,0,No,No,42,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.12,2531.33,No
IND-03453,Female,0,No,Yes,61,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,106.8,6559.1,Yes
IND-03454,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.26,7133.64,No
IND-03455,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),46.81,2291.71,No
IND-03456,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),101.34,3759.7,No
IND-03457,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),48.3,2590.76,No
IND-03458,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),87.91,3968.23,No
IND-03459,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,86.11,2014.09,Yes
IND-03460,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.27,6205.45,No
IND-03461,Male,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.53,1711.37,No
IND-03462,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.48,1423.4,Yes
IND-03463,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),62.51,3736.44,No
IND-03464,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),20.23,203.77,No
IND-03465,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.54,2191.37,No
IND-03466,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.23,3941.39,Yes
IND-03467,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),115.87,2941.37,No
IND-03468,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,55.91,3267.85,No
IND-03469,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,22.02,651.96,No
IND-03470,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.85,256.79,Yes
IND-03471,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,107.48,432.26,No
IND-03472,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),103.53,4910.47,Yes
IND-03473,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.54,804.09,No
IND-03474,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,2077.7,Yes
IND-03475,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,83.83,2155.29,No
IND-03476,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,85.74,2119.2,Yes
IND-03477,Female,0,No,No,29,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),82.44,2391.16,Yes
IND-03478,Female,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,34.92,1945.04,No
IND-03479,Male,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,101.61,6068.82,No
IND-03480,Male,1,No,No,59,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,23.6,1411.07,Yes
IND-03481,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),116.02,4873.52,Yes
IND-03482,Female,0,No,No,35,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,109.26,3845.36,No
IND-03483,Male,0,No,Yes,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.42,5917.84,Yes
IND-03484,Female,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,79.33,2748.99,No
IND-03485,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.75,6257.54,Yes
IND-03486,Female,1,No,No,10,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,58.07,560.43,No
IND-03487,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,31.18,1531.07,Yes
IND-03488,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,94.73,4133.78,No
IND-03489,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.67,5099.85,Yes
IND-03490,Male,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.07,3515.18,No
IND-03491,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,106.68,5506.87,No
IND-03492,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),20.19,1382.83,No
IND-03493,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,67.37,2741.7,No
IND-03494,Female,0,No,No,39,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.58,3247.86,No
IND-03495,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,20.4,497.86,No
IND-03496,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),92.03,1137.02,Yes
IND-03497,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,36.43,1885.59,No
IND-03498,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),103.7,7189.09,No
IND-03499,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.69,4942.58,Yes
IND-03500,Female,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.84,2232.93,No
IND-03501,Male,0,No,Yes,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.83,3703.64,No
IND-03502,Female,1,No,No,20,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.98,2047.7,No
IND-03503,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.9,1397.0,No
IND-03504,Male,1,No,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.95,3304.7,No
IND-03505,Female,1,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.01,1530.74,No
IND-03506,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),81.34,634.86,No
IND-03507,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),107.33,2747.98,No
IND-03508,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.08,2233.84,No
IND-03509,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),63.16,2631.43,No
IND-03510,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,116.75,240.55,No
IND-03511,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),65.15,447.1,No
IND-03512,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,48.27,1219.16,No
IND-03513,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.64,5912.21,No
IND-03514,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),87.39,4209.38,No
IND-03515,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),77.58,5264.13,No
IND-03516,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,85.29,1023.53,No
IND-03517,Male,1,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.28,5062.07,No
IND-03518,Male,0,No,No,10,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),23.71,240.22,Yes
IND-03519,Male,1,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),39.79,2559.09,No
IND-03520,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,23.62,1262.01,Yes
IND-03521,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.76,3446.17,No
IND-03522,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.13,4106.05,Yes
IND-03523,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.95,3990.34,No
IND-03524,Male,1,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.95,3912.56,No
IND-03525,Male,0,Yes,No,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.26,1535.12,Yes
IND-03526,Male,1,Yes,No,58,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.26,6685.43,No
IND-03527,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.01,57.84,No
IND-03528,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,76.94,4143.54,No
IND-03529,Female,1,No,No,34,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,79.52,2755.75,Yes
IND-03530,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),92.27,1698.66,No
IND-03531,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,21.12,1046.59,No
IND-03532,Female,1,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,45.91,1115.11,Yes
IND-03533,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.92,65.29,Yes
IND-03534,Male,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.13,4551.67,No
IND-03535,Male,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.58,430.83,No
IND-03536,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),100.79,1431.71,No
IND-03537,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.3,1614.13,No
IND-03538,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.96,76.09,No
IND-03539,Female,1,No,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,52.47,1769.13,No
IND-03540,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,69.44,4788.86,Yes
IND-03541,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,24.58,1306.29,No
IND-03542,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,103.76,2071.92,No
IND-03543,Male,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.66,2822.67,Yes
IND-03544,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,48.69,165.49,No
IND-03545,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.62,2730.56,Yes
IND-03546,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.58,282.95,No
IND-03547,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.57,1893.9,Yes
IND-03548,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,105.55,1884.31,Yes
IND-03549,Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.73,1758.57,No
IND-03550,Female,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,31.18,982.45,No
IND-03551,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),106.79,2293.37,No
IND-03552,Male,1,Yes,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,71.73,1104.08,No
IND-03553,Female,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),115.01,3121.69,No
IND-03554,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,106.24,3610.64,No
IND-03555,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,105.88,6100.43,No
IND-03556,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),32.05,1643.75,Yes
IND-03557,Male,0,Yes,No,55,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,71.94,3706.3,No
IND-03558,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),103.87,4015.21,Yes
IND-03559,Male,0,No,No,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,98.03,6026.48,No
